id,fake
CNJ03-79-1,-0.163013361705342
CNJ03-79-2,0.14260828635638
CNJ03-79-3,0.433574532904749
CNJ03-79-4,-0.273160372825654
CNJ03-79-5,-0.588517908705582
CNJ03-79-6,-0.382316549051568
CNJ03-79-7,-0.937752675518682
CNJ03-79-8,1.03306287539064
CNJ03-79-9,-0.305414033616014
CNJ03-79-10,1.66174718260546
CNJ03-79-11,0.99528747395219
CNJ03-79-12,-0.796214773164702
CNJ03-79-13,0.997500763451309
CNJ03-79-14,0.453361633169495
CNJ03-79-15,-0.355165003500014
CNJ03-79-16,-0.0507813165589172
CNJ03-79-17,2.25437972635662
CNJ03-79-18,-0.421538424398786
CNJ03-79-19,0.232628998020112
CNJ03-79-20,0.766235552225502
CNJ03-79-21,-0.387744150297119
CNJ03-79-22,0.922619913476165
CNJ03-79-23,-0.354244514928359
CNJ03-79-26,-0.638863167796277
CNJ03-79-27,-0.169155185477013
CNJ03-79-29,-0.155186942153038
CNJ03-79-30,-0.380375478297073
CNJ03-79-31,0.661215145872558
CNJ03-79-32,-0.239251754136231
CNJ03-79-33,0.89013618438945
CNJ03-79-34,0.21698620224964
CNJ03-79-35,-0.0450969017106481
CNJ03-79-36,0.303880839135842
CNJ03-79-37,0.990374480508283
CNJ03-79-38,0.662537400849957
CNJ03-79-39,-0.294299996484158
CNJ03-79-40,-0.98558895171838
CNJ03-79-41,0.437189684636983
CNJ03-79-42,-0.354448468805633
CNJ03-79-43,0.565464870234093
