id,fake
CNJ01-8-2,1.35305309473674
CNJ01-8-4-B,-2.20457051710534
CNJ01-8-5,-1.7560543267418
CNJ01-8-6,-1.89632708628858
CNJ01-8-7,0.00623970838370006
CNJ01-8-9,0.194648237036746
CNJ01-8-12,0.911621498356319
CNJ01-8-13,0.246647958808539
CNJ01-8-14,-0.59472983321336
CNJ01-8-16,-0.739539892180859
CNJ01-8-17,0.167118907008164
CNJ01-8-18,0.73033210381582
CNJ01-8-19,-1.13697172486383
CNJ01-8-20-A,-0.887251439767886
CNJ01-8-21,-0.448347436657093
CNJ01-8-22,1.12725529747862
CNJ01-8-23,-1.01581128791733
CNJ01-8-24,1.4441234819933
CNJ01-8-25-B,-0.263104907247719
CNJ01-8-26,-1.39231068507908
CNJ01-8-27,-0.186060998421662
CNJ01-8-28,1.75547263017576
CNJ01-8-30,-0.198695541279284
CNJ01-8-33,0.390905396740079
CNJ01-8-35,0.23447000356511
CNJ01-8-37-A,0.864341348058984
CNJ01-8-38,-1.49063189552992
CNJ01-8-39,-0.457522221831269
CNJ01-8-40,0.0475888875665165
CNJ01-8-41,0.630845197097023
CNJ01-8-42,-0.0698852583516454
CNJ01-8-43,0.464162475602893
CNJ01-8-45,-2.48415977947612
CNJ01-8-46-A,0.0907976216682773
CNJ01-8-47,-1.3144906198656
CNJ01-8-48,1.49758632520131
CNJ01-8-50,-1.34264704688568
CNJ01-8-51,-0.0299749888827374
CNJ01-8-52,-1.09886420535109
CNJ01-8-53,1.74395941583898
CNJ01-8-55,0.423437777784777
CNJ01-8-56,-0.721741239612455
CNJ01-8-57,1.26794291622176
CNJ01-8-58,0.751217501348922
CNJ01-8-59,-0.296043299258779
CNJ01-8-60,0.828335848640812
CNJ01-8-61,1.33431888678116
CNJ01-8-62,1.3993551155202
CNJ01-8-63,-0.0984726316240478
CNJ01-8-64,1.20820494995659
CNJ01-8-66,-1.54148095727144
CNJ01-8-68,-1.47094548368013
CNJ01-8-69,0.774149712390473
CNJ01-8-70,0.0871413175858148
CNJ01-8-71,-2.87899744116914
CNJ01-8-72,-1.12380636367532
CNJ01-8-73,-0.151753424517092
CNJ01-8-74,1.49917497178757
CNJ01-8-76,0.0412428858449102
CNJ01-8-77,1.15273024802844
CNJ01-8-79,-0.0660820617007766
CNJ01-8-81,-0.221678367807796
CNJ01-8-82,0.898457601987755
CNJ01-8-83,0.66601556368348
CNJ01-8-85,1.86004679130389
CNJ01-8-88,0.0204671922114283
CNJ01-8-91,0.365406375353068
CNJ01-8-92,0.330015525829312
CNJ01-8-94,1.59003088794266
CNJ01-8-95,1.81227231486853
CNJ01-8-96,2.29405208712905
CNJ01-8-97,0.0421322111315568
CNJ01-8-98,-2.30475287941616
CNJ01-8-104,-1.70767277414526
CNJ01-8-105,0.976827030827737
CNJ01-8-106,-0.899074586744118
CNJ01-8-108,0.409232874078043
CNJ01-8-111,1.04504839200324
CNJ01-8-113,2.6912548447936
CNJ01-8-114,-0.72182144603665
CNJ01-8-115,-0.422405015789434
CNJ01-8-117,-0.225795602017386
CNJ01-8-120,0.963404730400554
CNJ01-8-122,-0.856858955955718
CNJ01-8-124,0.211440371186362
CNJ01-8-125,-0.685318814873693
CNJ01-8-126,0.165941116976252
CNJ01-8-127,-0.997299541523593
CNJ01-8-129,1.37103910491904
CNJ01-8-131,-0.80704338347374
CNJ01-8-132,0.110906013823499
CNJ01-8-133,0.645300120223344
CNJ01-8-134,-0.138217184983517
CNJ01-8-135,0.211222548056301
CNJ01-8-136,-0.829865205824342
CNJ01-8-138,1.55551847192985
CNJ01-8-139,1.02701955127622
CNJ01-8-140,-0.21745004422137
CNJ01-8-141,-0.42778342658868
CNJ01-8-142,-1.14763994044474
CNJ01-8-143,1.25160601110474
CNJ01-8-144,0.203145143215141
CNJ01-8-145,1.12565639092469
CNJ01-8-148,0.279869095722601
CNJ01-8-149,-0.274614758515556
CNJ01-8-150,-0.224867685618621
CNJ01-8-151,2.37006117274644
CNJ01-8-152,-1.46302808271952
CNJ01-8-154,1.2758145916972
CNJ01-8-157,1.90165416826794
CNJ01-8-158,1.00586671760441
CNJ01-8-159,0.62034746535172
CNJ01-8-160,0.622425849202258
CNJ01-8-161,-0.421540756850921
CNJ01-8-163,0.862927507597232
CNJ01-8-165,0.827428484151886
CNJ01-8-166,-1.37025927780313
CNJ01-8-168,1.17320939948488
CNJ01-8-169,0.716558808738334
CNJ01-8-170,1.63473379190569
CNJ01-8-171,-0.42752924664974
CNJ01-8-172,1.9923934903976
CNJ01-8-173,0.472473689740357
CNJ01-8-174,0.708752919027516
CNJ01-8-175,-0.0992371744539665
CNJ01-8-177,-1.21486835765581
CNJ01-8-178,-0.438652238426894
CNJ01-8-179,2.07411451875752
CNJ01-8-180,0.380792617884337
CNJ01-8-181,-0.0170628449786328
CNJ01-8-182,-0.241364882538373
CNJ01-8-183,0.572500981249614
CNJ01-8-184,0.877949435362099
CNJ01-8-187,0.583517811744238
CNJ01-8-192,-0.0707207953334011
CNJ01-8-194,-0.897377576100255
CNJ01-8-196,0.367602894195448
CNJ01-8-197,1.58918619505666
CNJ01-8-200,0.820403515341428
CNJ01-8-203,-0.650333513676695
CNJ01-8-204,-1.020224433657
CNJ01-8-205,0.280387307462849
CNJ01-8-206,-0.58400472287455
CNJ01-8-207,0.48406038066098
CNJ01-8-208-A,-1.0424034610383
CNJ01-8-208-B,1.44424609170058
CNJ01-8-209,-1.66535821048843
CNJ01-8-210,1.30240895751847
CNJ01-8-211,-0.920244659090456
CNJ08-401-1,-0.0424480235040401
CNJ08-401-2,0.0316310690415166
CNJ08-401-3,0.354386712291967
CNJ08-401-4,0.725894486084623
CNJ08-401-5,-0.194971202257388
CNJ08-401-6,-1.44580248735166
CNJ08-401-7,-0.430223264625537
CNJ08-401-8,0.227435149416504
CNJ08-401-9,1.96407494619862
CNJ08-401-10,-0.0920940843606727
CNJ08-401-11,0.712033749880716
CNJ08-401-12,1.21531107663043
CNJ08-401-12-B,-0.268262493418248
CNJ08-401-13,-0.423506936316458
CNJ08-401-14,0.652961763715736
CNJ08-401-15,0.48054999796219
CNJ08-401-16-A,0.878474318563501
CNJ08-401-16-B,0.341164791068693
CNJ08-401-17,1.22167473737438
CNJ08-401-18,-1.01280486190949
